l1_s, l1_a, has_l2, l2_s, l2_a, has_l3, l3_s, l3_a, block_size, TRACE_FILE, l1_misses, l1_miss_rate, l2_misses, l2_miss_rate, l3_misses, l3_miss_rate, AMAT_hacia_l1, AMAT_hacia_l2, AMAT_hacia_l3
'32', '8', True, '64', '8', None, None, None, '64', '416.gamess-875B.trace.txt.gz', 11729, 1.173, 3264, 0.326, 0, 3953670.5, 8629960.511, 0
